1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice,BsmtExposure_No,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Av,BsmtExposure_None,BsmtFinType1_GLQ,BsmtFinType1_ALQ,BsmtFinType1_Unf,BsmtFinType1_Rec,BsmtFinType1_BLQ,BsmtFinType1_None,BsmtFinType1_LwQ,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_Gd,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa
1141,0.0,3.0,0,1141,0.0,484,2005.0,1141,13072,63.0,0.0,0,5,6,1141,0.0,2005,2005,142500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1484,0.0,2.866718628215121,428,1048,0.0,472,2006.0,1484,9037,64.0,32.0,33,5,8,1476,0.0,2006,2006,265900,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
884,884.0,2.866718628215121,550,334,0.0,543,2003.0,1768,8158,65.0,252.0,63,5,7,884,0.0,2003,2003,224900,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1689,0.0,3.0,0,1689,0.0,954,2007.0,1689,9849,83.0,0.0,56,6,7,1689,0.0,2007,2007,248328,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1173,0.0,3.0,885,0,0.0,528,1974.0,1173,10625,85.0,81.0,120,6,7,1053,0.0,1974,1974,170000,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2076,0.0,2.0,1386,690,0.0,850,2006.0,2076,13891,107.0,0.0,229,5,10,2076,0.0,2006,2006,465000,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
792,725.0,3.0,0,792,0.0,400,1931.0,1517,11435,70.6832298136646,0.0,0,7,8,792,0.0,1929,1950,230000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1140,728.0,3.0,0,585,0.0,477,1984.0,1868,12090,78.0,74.0,112,7,6,585,0.0,1984,2003,178000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
756,797.0,3.0,0,756,0.0,615,2005.0,1553,8125,65.0,0.0,45,5,7,756,0.0,2005,2006,186500,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1034,0.0,3.0,539,473,0.0,888,1976.0,1034,12328,70.6832298136646,335.0,0,5,6,1012,0.0,1976,1976,169900,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1134,924.0,3.0,319,416,0.0,396,1950.0,2058,9600,60.0,0.0,0,5,6,735,0.0,1917,1950,129500,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
988,0.0,3.0,534,246,0.0,276,1950.0,988,7200,60.0,0.0,80,7,5,876,0.0,1950,1950,119000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2110,0.0,3.0,1065,1045,0.0,522,1968.0,2110,11160,93.0,0.0,0,5,7,2110,0.0,1968,1968,244000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1405,0.0,2.0,0,1405,0.0,478,2003.0,1405,3136,70.6832298136646,163.0,36,5,7,1405,0.0,2003,2003,171750,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
874,0.0,3.0,510,354,0.0,288,1968.0,874,9858,62.0,0.0,0,6,5,864,33.0,1968,1968,130000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1516,651.0,2.866718628215121,125,36,0.0,518,1974.0,2167,17542,70.6832298136646,0.0,47,7,7,1192,0.0,1974,2003,294000,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
760,896.0,3.0,0,746,0.0,397,2003.0,1656,6931,60.0,92.0,128,5,7,746,0.0,2003,2004,165400,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
959,408.0,3.0,425,459,0.0,560,1978.0,1367,6240,52.0,0.0,0,6,6,884,0.0,1931,1950,127500,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1987,0.0,2.0,1314,672,0.0,691,1994.0,1987,14303,91.0,554.0,36,5,8,1986,0.0,1994,1994,301500,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1166,0.0,2.0,655,201,0.0,400,2005.0,1166,9587,59.0,182.0,0,5,7,856,0.0,2005,2005,190000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1054,0.0,3.0,602,14,0.0,460,1969.0,1054,9750,65.0,0.0,0,8,6,1054,0.0,1969,1969,151000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
892,783.0,3.0,0,841,0.0,502,1999.0,1675,24682,70.6832298136646,0.0,103,5,6,841,0.0,1999,1999,181000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1050,0.0,2.0,504,546,0.0,338,1956.0,1050,9600,80.0,0.0,0,6,5,1050,0.0,1956,1956,128900,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1104,684.0,5.0,0,1104,0.0,304,1957.0,1788,11250,70.6832298136646,0.0,0,5,4,1104,0.0,1957,1989,161500,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1060,764.0,2.866718628215121,0,764,0.0,520,1940.0,1824,13515,60.0,0.0,0,6,6,764,0.0,1919,1950,180500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1337,0.0,2.0,266,1139,0.0,511,1998.0,1337,4060,34.0,0.0,68,5,6,1405,0.0,1998,1999,181000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
713,739.0,3.0,450,241,0.0,506,1999.0,1452,3735,35.0,218.0,34,5,7,691,0.0,1999,1999,183900,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
964,925.0,4.0,0,925,0.0,308,1960.0,1889,10120,60.0,0.0,0,4,7,925,0.0,1910,1950,122000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,0.0,3.0,0,2002,0.0,746,2009.0,2018,13214,89.0,0.0,76,5,9,2002,0.0,2008,2009,378500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1968,1479.0,4.0,192,536,0.0,1014,1982.0,3447,14100,70.6832298136646,632.0,12,9,8,728,0.0,1935,1997,381000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
874,650.0,3.0,460,414,0.0,315,1958.0,1524,11344,78.0,180.0,0,5,5,874,0.0,1958,1958,144000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1332,192.0,0.0,1258,74,0.0,586,1979.0,1524,23595,70.6832298136646,0.0,0,6,7,1332,0.0,1979,1979,260000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1489,0.0,3.0,0,1489,0.0,462,1968.0,1489,9156,70.6832298136646,0.0,0,7,6,1489,0.0,1968,1968,185750,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
935,0.0,3.0,560,0,0.0,288,1965.0,935,13526,70.6832298136646,114.0,0,6,5,935,0.0,1965,1965,137000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1357,0.0,2.0,719,300,0.0,312,1959.0,1357,11512,124.0,84.0,0,7,6,1019,0.0,1959,2006,177000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
661,589.0,3.0,0,661,0.0,552,1985.0,1250,5362,53.0,0.0,0,6,5,661,0.0,1910,2003,139000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
928,992.0,4.0,220,708,0.0,400,1948.0,1920,11345,95.0,567.0,0,5,5,928,0.0,1948,1950,137000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
735,660.0,3.0,593,130,0.0,497,1972.0,1395,12936,70.6832298136646,0.0,116,6,6,723,0.0,1972,1972,162000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1724,0.0,3.0,528,1152,0.0,480,1967.0,1724,17871,70.6832298136646,359.0,0,5,6,1680,0.0,1967,1976,197900,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1128,903.0,3.0,804,324,0.0,577,2002.0,2031,9473,75.0,0.0,211,5,8,1128,0.0,2002,2002,237000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
698,430.0,2.0,0,698,0.0,528,1980.0,1128,7500,60.0,0.0,0,4,4,698,0.0,1920,1950,68400,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1573,0.0,3.0,788,785,0.0,544,2002.0,1573,9808,67.0,110.0,72,5,7,1573,0.0,2002,2002,227000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1339,0.0,2.866718628215121,1053,256,0.0,484,1990.0,1339,8049,50.0,54.0,58,5,7,1309,0.0,1990,1990,180000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1040,0.0,3.0,532,364,0.0,484,1977.0,1040,8800,61.0,0.0,0,7,5,1040,0.0,1977,2008,150500,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1699,748.0,4.0,0,804,42.0,336,1969.0,2447,9638,50.0,0.0,0,7,6,804,0.0,1919,1990,169000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
825,587.0,4.0,0,780,0.0,280,1939.0,1412,6000,50.0,0.0,0,6,6,780,0.0,1939,1950,132500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1328,0.0,3.0,569,678,0.0,528,1963.0,1328,9790,70.6832298136646,451.0,26,5,6,1328,0.0,1963,1963,143000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1582,0.0,4.0,812,812,0.0,390,1964.0,1582,36500,70.6832298136646,621.0,198,5,5,1624,168.0,1964,1964,190000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1659,0.0,2.0,1158,343,0.0,499,2000.0,1659,5664,40.0,0.0,59,5,8,1501,0.0,2000,2000,278000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1120,850.0,3.0,0,1085,0.0,753,2006.0,1970,11065,86.0,788.0,74,5,8,1085,0.0,2006,2006,281000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1152,0.0,3.0,1014,138,0.0,484,1964.0,1152,14112,70.6832298136646,86.0,0,7,5,1152,0.0,1964,1964,180500,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
630,672.0,3.0,231,399,0.0,264,1972.0,1302,1680,21.0,268.0,0,7,5,630,0.0,1972,1972,119500,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1378,994.0,4.0,0,994,0.0,432,1985.0,2372,6600,60.0,0.0,287,4,5,994,0.0,1892,1965,107500,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
832,832.0,4.0,194,638,0.0,528,1976.0,1664,10140,78.0,0.0,28,5,7,832,0.0,1976,1976,162900,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
864,0.0,2.0,167,697,0.0,572,1957.0,864,8172,60.0,0.0,0,7,5,864,0.0,1955,1990,115000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1052,0.0,3.0,1016,36,0.0,288,1968.0,1052,8400,70.0,168.0,0,5,5,1052,356.0,1968,1968,138500,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1128,0.0,3.0,776,344,0.0,525,1963.0,1128,8700,80.0,148.0,20,6,5,1120,0.0,1963,1963,155000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1072,0.0,2.0,547,0,0.0,525,2005.0,1072,3675,35.0,82.0,44,5,6,547,0.0,2005,2006,140000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4692,950.0,3.0,5644,466,0.0,1418,2008.0,5642,63887,313.0,796.0,292,5,10,6110,0.0,2008,2008,160000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1246,0.0,3.0,340,0,0.0,305,1959.0,1246,7500,75.0,0.0,0,7,5,1246,0.0,1959,1994,154000,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1005,978.0,3.0,694,284,0.0,490,1999.0,1983,10762,70.6832298136646,344.0,0,5,7,978,0.0,1999,1999,225000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
753,741.0,3.0,547,224,0.0,213,1942.0,1494,7500,70.6832298136646,0.0,0,7,6,771,0.0,1942,1950,177500,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1203,1323.0,4.0,740,425,0.0,844,1994.0,2526,10120,92.0,391.0,78,5,8,1165,0.0,1994,1994,290000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1616,0.0,3.0,0,1616,0.0,834,2005.0,1616,8688,73.0,228.0,59,5,7,1616,0.0,2005,2005,232000,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
976,732.0,3.0,0,976,0.0,380,2004.0,1708,3363,32.0,117.0,40,5,7,976,0.0,2004,2004,130000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1652,0.0,2.0,1572,80,0.0,840,2006.0,1652,13173,108.0,300.0,102,5,9,1652,0.0,2006,2007,325000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1368,0.0,2.0,0,1368,0.0,474,2005.0,1368,6955,48.0,94.0,35,5,7,1368,0.0,2005,2006,202500,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
990,0.0,3.0,746,244,0.0,480,2000.0,990,8072,60.0,0.0,64,5,5,990,0.0,1994,1995,138000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1122,354.7066974595843,2.0,144,172,0.0,528,1948.0,1122,12000,100.0,0.0,36,7,5,924,0.0,1948,2005,147000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1294,0.0,3.0,1200,78,0.0,496,1991.0,1294,7153,70.6832298136646,88.0,51,5,6,1278,0.0,1991,1991,179200,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1902,0.0,3.0,1406,496,0.0,567,1959.0,1902,17500,100.0,0.0,207,8,7,1902,0.0,1959,2002,335000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1274,0.0,3.0,925,349,0.0,508,2005.0,1274,8814,68.0,80.0,98,5,7,1274,0.0,2005,2007,203000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1453,1357.0,4.0,482,971,0.0,750,1990.0,2810,9572,70.6832298136646,336.0,0,5,8,1453,0.0,1990,1990,302000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1422,1177.0,4.0,0,1393,0.0,779,1999.0,2599,14774,108.0,165.0,30,5,9,1393,0.0,1999,1999,333168,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
948,0.0,3.0,732,216,0.0,280,1956.0,948,8190,60.0,0.0,36,6,4,948,0.0,1954,1954,119000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1092,1020.0,4.0,500,176,0.0,576,1969.0,2112,11075,85.0,0.0,0,5,6,952,0.0,1969,1969,206900,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1630,0.0,3.0,0,1622,0.0,860,2008.0,1630,10226,61.0,270.0,42,5,8,1622,0.0,2008,2008,295493,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1352,0.0,2.0,0,1352,0.0,466,2006.0,1352,4230,47.0,0.0,241,5,7,1352,0.0,2006,2007,208900,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1787,0.0,3.0,0,1753,0.0,748,2001.0,1787,14781,70.6832298136646,178.0,150,5,8,1753,0.0,2001,2002,275000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
948,0.0,3.0,492,372,0.0,248,1954.0,948,10215,75.0,132.0,0,5,4,864,0.0,1954,1954,111000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1478,0.0,3.0,189,628,0.0,442,1957.0,1478,8400,70.0,0.0,0,3,6,1478,0.0,1957,1957,156500,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
720,354.7066974595843,2.0,0,0,0.0,287,1955.0,720,6627,70.6832298136646,0.0,0,6,3,0,0.0,1949,1950,72500,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1061,862.0,3.0,674,76,0.0,564,1992.0,1923,10186,107.0,0.0,39,5,7,750,0.0,1992,1992,190000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1795,0.0,2.0,0,1795,0.0,895,2007.0,1795,9986,75.0,428.0,49,5,8,1795,0.0,2006,2007,147000,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
816,0.0,3.0,641,175,0.0,264,1982.0,816,6600,60.0,0.0,0,9,5,816,0.0,1982,2008,130500,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1584,1208.0,2.866718628215121,493,1017,0.0,520,1920.0,2792,10440,60.0,0.0,547,7,6,1510,0.0,1920,1950,256000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
955,354.7066974595843,3.0,0,935,0.0,462,1998.0,1632,9084,63.0,0.0,28,5,7,935,0.0,1998,1998,176500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1588,0.0,3.0,0,1588,0.0,825,2006.0,1588,10000,85.0,410.0,45,5,8,1588,0.0,2006,2006,227000,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
954,0.0,3.0,483,428,0.0,576,1976.0,954,10780,55.0,0.0,0,5,5,911,0.0,1976,1976,132500,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
816,0.0,2.0,690,126,0.0,288,1958.0,816,8877,67.0,0.0,0,6,4,816,0.0,1938,1958,100000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
803,557.0,2.0,0,803,0.0,297,1951.0,1360,7200,60.0,0.0,65,6,5,803,0.0,1938,1995,125500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
765,600.0,3.0,765,0,0.0,440,1970.0,1365,2368,24.0,312.0,36,6,5,765,0.0,1970,1970,125000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1334,0.0,2.0,686,664,0.0,630,1977.0,1334,9650,80.0,360.0,16,5,6,1350,0.0,1977,1977,167900,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1656,0.0,4.0,0,1656,0.0,506,1973.0,1656,9246,87.0,564.0,211,5,5,1656,0.0,1973,1973,135000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
920,941.0,3.0,700,216,0.0,492,2002.0,1861,13450,95.0,0.0,91,5,7,916,0.0,2002,2002,200000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
864,0.0,3.0,360,504,0.0,288,1972.0,864,9560,120.0,0.0,0,7,5,864,0.0,1972,1972,128500,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
872,0.0,3.0,0,858,0.0,480,1974.0,872,8294,70.0,0.0,0,5,4,858,0.0,1971,1971,123000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1114,0.0,2.866718628215121,814,300,0.0,576,2004.0,1114,13695,66.0,0.0,78,5,6,1114,0.0,2003,2004,155000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1284,885.0,3.0,0,1284,0.0,647,2002.0,2169,9375,70.6832298136646,149.0,87,5,8,1284,0.0,2002,2002,228500,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1172,741.0,3.0,0,896,0.0,342,1929.0,1913,7558,57.0,0.0,0,6,6,896,0.0,1928,1950,177000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
728,728.0,3.0,0,728,0.0,440,2006.0,1456,11103,85.0,0.0,0,5,7,728,0.0,2006,2006,155835,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
960,0.0,2.0,250,710,0.0,308,1997.0,960,6000,50.0,0.0,0,4,4,960,0.0,1920,1950,108500,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2156,0.0,3.0,297,1203,0.0,508,1968.0,2156,20781,70.6832298136646,0.0,80,7,7,1568,0.0,1968,2003,262500,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1776,0.0,3.0,80,1652,0.0,712,2006.0,1776,15306,93.0,100.0,0,5,8,1732,0.0,2006,2007,283463,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1494,354.7066974595843,3.0,1443,39,0.0,514,1998.0,1494,16196,70.6832298136646,0.0,25,5,7,1482,0.0,1998,1998,215000,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1338,1296.0,6.0,500,748,0.0,968,1969.0,2634,11643,91.0,368.0,0,5,5,1248,0.0,1969,1969,200000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
858,858.0,4.0,319,539,0.0,490,1962.0,1716,9247,70.0,318.0,84,6,6,858,0.0,1962,1962,171000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
786,390.0,2.0,0,698,0.0,624,1999.0,1176,6000,50.0,0.0,0,9,6,698,0.0,1937,2000,134900,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2053,1185.0,4.0,816,1217,0.0,666,1996.0,3238,14720,56.0,579.0,86,5,8,2033,0.0,1995,1996,410000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
992,873.0,3.0,735,257,0.0,839,2000.0,1865,10316,70.6832298136646,0.0,184,5,7,992,0.0,2000,2000,235000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1222,698.0,4.0,0,570,0.0,487,1968.0,1920,10192,102.0,143.0,98,6,7,570,0.0,1968,1992,170000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
892,0.0,3.0,340,524,0.0,264,1966.0,892,9477,70.6832298136646,65.0,0,5,5,864,0.0,1966,1966,110000,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1078,0.0,3.0,734,344,0.0,500,1971.0,1078,12537,70.6832298136646,0.0,0,6,5,1078,0.0,1971,2008,149900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
769,804.0,3.0,378,378,0.0,440,2000.0,1573,2117,70.6832298136646,216.0,32,5,6,756,0.0,2000,2000,177500,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1980,0.0,3.0,1447,533,0.0,770,2004.0,1980,16737,129.0,66.0,45,5,9,1980,0.0,2004,2005,315000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
990,1611.0,4.0,0,612,0.0,621,1998.0,2601,9842,51.0,0.0,0,6,5,612,0.0,1921,1998,189000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1530,0.0,2.866718628215121,1274,256,0.0,430,2005.0,1530,16158,124.0,16.0,36,5,7,1530,0.0,2005,2005,260000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1281,457.0,4.0,0,715,0.0,368,1920.0,1738,12513,70.6832298136646,0.0,0,4,4,715,0.0,1920,2007,104900,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
616,796.0,3.0,0,616,0.0,432,2007.0,1412,8499,73.0,0.0,36,5,6,616,0.0,2006,2007,156932,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
520,600.0,2.0,0,600,0.0,480,2005.0,1200,3180,30.0,0.0,166,5,7,600,0.0,2005,2005,144152,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
814,860.0,3.0,533,281,0.0,663,2000.0,1674,7500,70.6832298136646,0.0,96,5,7,814,0.0,2000,2000,216000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
882,908.0,3.0,633,240,0.0,588,1999.0,1790,9179,68.0,158.0,88,5,7,873,0.0,1999,1999,193000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
925,550.0,4.0,548,36,0.0,336,1977.0,1475,2665,41.0,0.0,26,6,5,757,0.0,1977,1977,127000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
848,0.0,1.0,685,163,0.0,420,2003.0,848,4435,70.6832298136646,170.0,0,5,6,848,0.0,2003,2004,144000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1668,0.0,3.0,370,315,0.0,502,2003.0,1668,10635,48.0,171.0,262,5,8,1657,0.0,2003,2003,232000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
840,534.0,2.0,315,420,0.0,338,1967.0,1374,5400,90.0,0.0,0,6,4,840,0.0,1920,1950,105000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1661,0.0,3.0,831,161,0.0,377,1955.0,1661,9600,80.0,0.0,28,6,6,992,0.0,1955,1996,165500,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1108,989.0,2.866718628215121,975,133,0.0,583,1998.0,2097,9750,75.0,0.0,170,6,7,1108,0.0,1998,1998,274300,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2633,0.0,2.0,1282,1351,0.0,804,2001.0,2633,11400,70.6832298136646,705.0,140,5,10,2633,0.0,2001,2002,466500,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1026,932.0,3.0,0,1026,0.0,936,2005.0,1958,10625,85.0,0.0,210,5,7,1026,0.0,2005,2005,250000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1571,0.0,3.0,0,1571,0.0,722,2007.0,1571,10991,89.0,80.0,36,5,8,1571,0.0,2007,2007,239000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
790,0.0,2.0,384,384,0.0,160,1925.0,790,6292,52.0,0.0,141,5,6,768,0.0,1930,1950,91000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
984,620.0,3.0,408,156,0.0,660,1977.0,1604,10998,60.0,0.0,68,5,5,984,0.0,1941,1960,117000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
483,504.0,2.0,309,174,0.0,264,1973.0,987,1953,21.0,408.0,0,5,6,483,0.0,1973,1973,83000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
754,640.0,3.0,0,384,0.0,400,2007.0,1394,9735,73.0,0.0,0,5,5,384,0.0,2006,2007,167500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
